0,1,2,3,4,5,6
0.6844051559505295,0.9376791843200082,0.6348083020090709,1.2149394951376544,0.9352191346023934,1.4994359780427904,1.1987942686367428
0.588358208955224,0.30363845162735986,1.075692695214106,1.0709484856830245,0.9397541123182237,0.7849239084056322,0.9187047598157492
0.08488105746312204,0.04064119410899563,0.12182803627870377,0.4717871471359563,0.1799169393209904,0.10373790110216043,0.16836330663458307
37.16340899357601,1.0909784143475547,0.17001925576729107,0.4627970165463704,0.7504681305501738,0.3608472969355351,0.6307830624360086
2.4309279695844412,0.4950076167065633,0.5816727688673239,0.6124582589917333,0.7728034029305084,0.6635768951724703,0.7381879376711605
1.7104433334427005,1.0096618393670014,1.1406600169765801,0.9804251630782336,1.221794523600789,0.9619917475579938,1.1515153976460044
0.24866870638717664,0.4504594479969563,0.5634425978522766,0.6493276374978079,0.4206306394805453,0.6681013992738487,0.599337576238136
1.072483297142808,1.6627113990582514,1.6146762594096322,0.9292571201312309,1.043840134211067,0.8082594840609347,1.082891994834937
0.357278709181028,0.8904885619091518,1.2247707639195347,1.3426979442312788,1.2279440361054004,1.219268856152116,1.2060066649498056
0.8838665498199323,2.974849998739369,0.8660195296228479,0.9098475399159034,0.9849084380568262,1.1788104255965632,1.0217068843621404
0.0,0.08363365268029935,0.29248839456961,0.496347975962137,0.8813030613106431,0.19818158323561685,0.2845886639240794
0.21782664904659524,0.37834209696000215,1.645801996912024,1.1224011115529768,2.4018864409148812,0.46648488819169315,1.006616249893462
0.211668802294659,0.4920202023180184,1.0824982637769753,0.9218323641187199,2.347678247734164,0.4057001342128304,1.0459570997156487
0.3762201022857739,0.1568959526272842,2.3222000669355833,0.883370919707084,4.9480260229502475,0.44813587777604275,0.7048388001557557
0.4441214884908098,2.3605522160937236,1.2629056755173709,0.8788796947987914,0.8517134099943546,0.7443359876987493,1.1182326919949563
0.6111668241401436,0.7232025771856394,0.8258502016360892,1.2693621290830381,1.018670189845885,1.1079387067119535,1.153474320127811
0.13407968754359048,0.3197671483102337,0.0,0.04736249454542875,0.5736389588142748,5.438107935883411,1.3502946943076255
1.6331793992780042,1.2778704468068538,0.8874281237012663,1.1308955045206464,1.0163349027838955,1.3567042062014627,1.190127369960202
0.7670989373005297,1.0702087407572458,0.7778957472139247,0.9349761024088332,0.9603913092040062,1.6884815807604356,1.1396614320486063
0.601802108263348,0.786342509476321,0.6357297992964729,1.445745971378917,0.9463926424158485,1.0272525128719834,1.1503686782676463
1.0541902474209783,0.6503352529097374,0.7565418442288512,0.6946505936246927,1.2425239395816623,0.6604542511558369,0.834405463674521
0.5424263697091808,0.6370620610576636,3.427776378859108,0.8236865807937307,1.3429038227023427,1.1604190356962938,1.0403424628985363
